,Year,Quarter,Year_Quarter,LGA,Sex,Age_Gr,TB_Cases
3516,2023,3,2023 Q3,Giwa,Male,25 to 34,134
3517,2023,3,2023 Q3,Giwa,Female,25 to 34,107
3518,2023,4,2023 Q4,Giwa,Male,25 to 34,99
3519,2023,4,2023 Q4,Giwa,Female,25 to 34,102
3520,2023,1,2023 Q1,Igabi,Male,25 to 34,35
3521,2023,1,2023 Q1,Igabi,Female,25 to 34,34
3522,2023,2,2023 Q2,Igabi,Male,25 to 34,34
3523,2023,2,2023 Q2,Igabi,Female,25 to 34,27
3524,2023,3,2023 Q3,Igabi,Male,25 to 34,68
3525,2023,3,2023 Q3,Igabi,Female,25 to 34,48
3526,2023,4,2023 Q4,Igabi,Male,25 to 34,54
3527,2023,4,2023 Q4,Igabi,Female,25 to 34,25
3528,2023,1,2023 Q1,Ikara,Male,25 to 34,11
3529,2023,1,2023 Q1,Ikara,Female,25 to 34,5
3530,2023,2,2023 Q2,Ikara,Male,25 to 34,20
3531,2023,2,2023 Q2,Ikara,Female,25 to 34,19
3532,2023,3,2023 Q3,Ikara,Male,25 to 34,23
3533,2023,3,2023 Q3,Ikara,Female,25 to 34,14
3534,2023,4,2023 Q4,Ikara,Male,25 to 34,25
3535,2023,4,2023 Q4,Ikara,Female,25 to 34,24
3536,2023,1,2023 Q1,Jaba,Male,25 to 34,19
3537,2023,1,2023 Q1,Jaba,Female,25 to 34,10
3538,2023,2,2023 Q2,Jaba,Male,25 to 34,27
3539,2023,2,2023 Q2,Jaba,Female,25 to 34,12
3540,2023,3,2023 Q3,Jaba,Male,25 to 34,30
3541,2023,3,2023 Q3,Jaba,Female,25 to 34,25
3542,2023,4,2023 Q4,Jaba,Male,25 to 34,29
3543,2023,4,2023 Q4,Jaba,Female,25 to 34,26
3544,2023,1,2023 Q1,Jema'a,Male,25 to 34,52
3545,2023,1,2023 Q1,Jema'a,Female,25 to 34,41
3546,2023,2,2023 Q2,Jema'a,Male,25 to 34,34
3547,2023,2,2023 Q2,Jema'a,Female,25 to 34,22
3548,2023,3,2023 Q3,Jema'a,Male,25 to 34,42
3549,2023,3,2023 Q3,Jema'a,Female,25 to 34,59
3550,2023,4,2023 Q4,Jema'a,Male,25 to 34,38
3551,2023,4,2023 Q4,Jema'a,Female,25 to 34,31
3552,2023,1,2023 Q1,Kachia,Male,25 to 34,40
3553,2023,1,2023 Q1,Kachia,Female,25 to 34,22
3554,2023,2,2023 Q2,Kachia,Male,25 to 34,49
3555,2023,2,2023 Q2,Kachia,Female,25 to 34,21
3556,2023,3,2023 Q3,Kachia,Male,25 to 34,30
3557,2023,3,2023 Q3,Kachia,Female,25 to 34,80
3558,2023,4,2023 Q4,Kachia,Male,25 to 34,50
3559,2023,4,2023 Q4,Kachia,Female,25 to 34,40
3560,2023,1,2023 Q1,Kaduna North,Male,25 to 34,121
3561,2023,1,2023 Q1,Kaduna North,Female,25 to 34,113
3562,2023,2,2023 Q2,Kaduna North,Male,25 to 34,165
3563,2023,2,2023 Q2,Kaduna North,Female,25 to 34,141
3564,2023,3,2023 Q3,Kaduna North,Male,25 to 34,206
3565,2023,3,2023 Q3,Kaduna North,Female,25 to 34,188
3566,2023,4,2023 Q4,Kaduna North,Male,25 to 34,177
3567,2023,4,2023 Q4,Kaduna North,Female,25 to 34,163
3568,2023,1,2023 Q1,Kaduna South,Male,25 to 34,105
3569,2023,1,2023 Q1,Kaduna South,Female,25 to 34,70
3570,2023,2,2023 Q2,Kaduna South,Male,25 to 34,118
3571,2023,2,2023 Q2,Kaduna South,Female,25 to 34,79
3572,2023,3,2023 Q3,Kaduna South,Male,25 to 34,141
3573,2023,3,2023 Q3,Kaduna South,Female,25 to 34,136
3574,2023,4,2023 Q4,Kaduna South,Male,25 to 34,152
3575,2023,4,2023 Q4,Kaduna South,Female,25 to 34,120
3576,2023,1,2023 Q1,Kagarko,Male,25 to 34,35
3577,2023,1,2023 Q1,Kagarko,Female,25 to 34,22
3578,2023,2,2023 Q2,Kagarko,Male,25 to 34,26
3579,2023,2,2023 Q2,Kagarko,Female,25 to 34,27
3580,2023,3,2023 Q3,Kagarko,Male,25 to 34,45
3581,2023,3,2023 Q3,Kagarko,Female,25 to 34,37
3582,2023,4,2023 Q4,Kagarko,Male,25 to 34,34
3583,2023,4,2023 Q4,Kagarko,Female,25 to 34,33
3584,2023,1,2023 Q1,Kajuru,Male,25 to 34,27
3585,2023,1,2023 Q1,Kajuru,Female,25 to 34,21
3586,2023,2,2023 Q2,Kajuru,Male,25 to 34,16
3587,2023,2,2023 Q2,Kajuru,Female,25 to 34,14
3588,2023,3,2023 Q3,Kajuru,Male,25 to 34,34
3589,2023,3,2023 Q3,Kajuru,Female,25 to 34,28
3590,2023,4,2023 Q4,Kajuru,Male,25 to 34,39
3591,2023,4,2023 Q4,Kajuru,Female,25 to 34,41
3592,2023,1,2023 Q1,Kaura,Male,25 to 34,14
3593,2023,1,2023 Q1,Kaura,Female,25 to 34,11
3594,2023,2,2023 Q2,Kaura,Male,25 to 34,16
3595,2023,2,2023 Q2,Kaura,Female,25 to 34,9
3596,2023,3,2023 Q3,Kaura,Male,25 to 34,12
3597,2023,3,2023 Q3,Kaura,Female,25 to 34,18
3598,2023,4,2023 Q4,Kaura,Male,25 to 34,12
3599,2023,4,2023 Q4,Kaura,Female,25 to 34,11
3600,2023,1,2023 Q1,Kauru,Male,25 to 34,34
3601,2023,1,2023 Q1,Kauru,Female,25 to 34,24
3602,2023,2,2023 Q2,Kauru,Male,25 to 34,50
3603,2023,2,2023 Q2,Kauru,Female,25 to 34,7
3604,2023,3,2023 Q3,Kauru,Male,25 to 34,42
3605,2023,3,2023 Q3,Kauru,Female,25 to 34,5
3606,2023,4,2023 Q4,Kauru,Male,25 to 34,70
3607,2023,4,2023 Q4,Kauru,Female,25 to 34,27
3608,2023,1,2023 Q1,Kubau,Male,25 to 34,11
3609,2023,1,2023 Q1,Kubau,Female,25 to 34,14
3610,2023,2,2023 Q2,Kubau,Male,25 to 34,19
3611,2023,2,2023 Q2,Kubau,Female,25 to 34,13
3612,2023,3,2023 Q3,Kubau,Male,25 to 34,19
3613,2023,3,2023 Q3,Kubau,Female,25 to 34,15
3614,2023,4,2023 Q4,Kubau,Male,25 to 34,18
3615,2023,4,2023 Q4,Kubau,Female,25 to 34,14
3616,2023,1,2023 Q1,Kudan,Male,25 to 34,8
3617,2023,1,2023 Q1,Kudan,Female,25 to 34,12
3618,2023,2,2023 Q2,Kudan,Male,25 to 34,6
3619,2023,2,2023 Q2,Kudan,Female,25 to 34,12
3620,2023,3,2023 Q3,Kudan,Male,25 to 34,8
3621,2023,3,2023 Q3,Kudan,Female,25 to 34,15
3622,2023,4,2023 Q4,Kudan,Male,25 to 34,13
3623,2023,4,2023 Q4,Kudan,Female,25 to 34,11
3624,2023,1,2023 Q1,Lere,Male,25 to 34,9
3625,2023,1,2023 Q1,Lere,Female,25 to 34,5
3626,2023,2,2023 Q2,Lere,Male,25 to 34,9
3627,2023,2,2023 Q2,Lere,Female,25 to 34,3
3628,2023,3,2023 Q3,Lere,Male,25 to 34,4
3629,2023,3,2023 Q3,Lere,Female,25 to 34,4
3630,2023,4,2023 Q4,Lere,Male,25 to 34,17
3631,2023,4,2023 Q4,Lere,Female,25 to 34,2
3632,2023,1,2023 Q1,Markafi,Male,25 to 34,19
3633,2023,1,2023 Q1,Markafi,Female,25 to 34,17
3634,2023,2,2023 Q2,Markafi,Male,25 to 34,15
3635,2023,2,2023 Q2,Markafi,Female,25 to 34,20
3636,2023,3,2023 Q3,Markafi,Male,25 to 34,18
3637,2023,3,2023 Q3,Markafi,Female,25 to 34,23
3638,2023,4,2023 Q4,Markafi,Male,25 to 34,21
3639,2023,4,2023 Q4,Markafi,Female,25 to 34,32
3640,2023,1,2023 Q1,Sabon-Gari,Male,25 to 34,41
3641,2023,1,2023 Q1,Sabon-Gari,Female,25 to 34,35
3642,2023,2,2023 Q2,Sabon-Gari,Male,25 to 34,46
3643,2023,2,2023 Q2,Sabon-Gari,Female,25 to 34,45
3644,2023,3,2023 Q3,Sabon-Gari,Male,25 to 34,88
3645,2023,3,2023 Q3,Sabon-Gari,Female,25 to 34,69
3646,2023,4,2023 Q4,Sabon-Gari,Male,25 to 34,98
3647,2023,4,2023 Q4,Sabon-Gari,Female,25 to 34,80
3648,2023,1,2023 Q1,Sanga,Male,25 to 34,12
3649,2023,1,2023 Q1,Sanga,Female,25 to 34,5
3650,2023,2,2023 Q2,Sanga,Male,25 to 34,8
3651,2023,2,2023 Q2,Sanga,Female,25 to 34,4
3652,2023,3,2023 Q3,Sanga,Male,25 to 34,10
3653,2023,3,2023 Q3,Sanga,Female,25 to 34,12
3654,2023,4,2023 Q4,Sanga,Male,25 to 34,7
3655,2023,4,2023 Q4,Sanga,Female,25 to 34,11
3656,2023,1,2023 Q1,Soba,Male,25 to 34,12
3657,2023,1,2023 Q1,Soba,Female,25 to 34,8
3658,2023,2,2023 Q2,Soba,Male,25 to 34,16
3659,2023,2,2023 Q2,Soba,Female,25 to 34,10
3660,2023,3,2023 Q3,Soba,Male,25 to 34,22
3661,2023,3,2023 Q3,Soba,Female,25 to 34,25
3662,2023,4,2023 Q4,Soba,Male,25 to 34,25
3663,2023,4,2023 Q4,Soba,Female,25 to 34,30
3664,2023,1,2023 Q1,Zango-Kataf,Male,25 to 34,18
3665,2023,1,2023 Q1,Zango-Kataf,Female,25 to 34,25
3666,2023,2,2023 Q2,Zango-Kataf,Male,25 to 34,28
3667,2023,2,2023 Q2,Zango-Kataf,Female,25 to 34,12
3668,2023,3,2023 Q3,Zango-Kataf,Male,25 to 34,11
3669,2023,3,2023 Q3,Zango-Kataf,Female,25 to 34,10
3670,2023,4,2023 Q4,Zango-Kataf,Male,25 to 34,23
3671,2023,4,2023 Q4,Zango-Kataf,Female,25 to 34,16
3672,2023,1,2023 Q1,Zaria,Male,25 to 34,108
3673,2023,1,2023 Q1,Zaria,Female,25 to 34,98
3674,2023,2,2023 Q2,Zaria,Male,25 to 34,99
3675,2023,2,2023 Q2,Zaria,Female,25 to 34,88
3676,2023,3,2023 Q3,Zaria,Male,25 to 34,105
3677,2023,3,2023 Q3,Zaria,Female,25 to 34,46
3678,2023,4,2023 Q4,Zaria,Male,25 to 34,134
3679,2023,4,2023 Q4,Zaria,Female,25 to 34,123
3680,2019,1,2019 Q1,Birnin-Gwari,Male,35 to 44,3
3681,2019,1,2019 Q1,Birnin-Gwari,Female,35 to 44,1
3682,2019,2,2019 Q2,Birnin-Gwari,Male,35 to 44,2
3683,2019,2,2019 Q2,Birnin-Gwari,Female,35 to 44,0
3684,2019,3,2019 Q3,Birnin-Gwari,Male,35 to 44,2
3685,2019,3,2019 Q3,Birnin-Gwari,Female,35 to 44,0
3686,2019,4,2019 Q4,Birnin-Gwari,Male,35 to 44,2
3687,2019,4,2019 Q4,Birnin-Gwari,Female,35 to 44,1
3688,2019,1,2019 Q1,Chikun,Male,35 to 44,16
3689,2019,1,2019 Q1,Chikun,Female,35 to 44,4
3690,2019,2,2019 Q2,Chikun,Male,35 to 44,9
3691,2019,2,2019 Q2,Chikun,Female,35 to 44,7
3692,2019,3,2019 Q3,Chikun,Male,35 to 44,17
3693,2019,3,2019 Q3,Chikun,Female,35 to 44,1
3694,2019,4,2019 Q4,Chikun,Male,35 to 44,13
3695,2019,4,2019 Q4,Chikun,Female,35 to 44,11
3696,2019,1,2019 Q1,Giwa,Male,35 to 44,2
3697,2019,1,2019 Q1,Giwa,Female,35 to 44,5
3698,2019,2,2019 Q2,Giwa,Male,35 to 44,1
3699,2019,2,2019 Q2,Giwa,Female,35 to 44,1
3700,2019,3,2019 Q3,Giwa,Male,35 to 44,2
3701,2019,3,2019 Q3,Giwa,Female,35 to 44,1
3702,2019,4,2019 Q4,Giwa,Male,35 to 44,0
3703,2019,4,2019 Q4,Giwa,Female,35 to 44,2
3704,2019,1,2019 Q1,Igabi,Male,35 to 44,8
3705,2019,1,2019 Q1,Igabi,Female,35 to 44,3
3706,2019,2,2019 Q2,Igabi,Male,35 to 44,8
3707,2019,2,2019 Q2,Igabi,Female,35 to 44,1
3708,2019,3,2019 Q3,Igabi,Male,35 to 44,9
3709,2019,3,2019 Q3,Igabi,Female,35 to 44,3
3710,2019,4,2019 Q4,Igabi,Male,35 to 44,11
3711,2019,4,2019 Q4,Igabi,Female,35 to 44,2
3712,2019,1,2019 Q1,Ikara,Male,35 to 44,4
3713,2019,1,2019 Q1,Ikara,Female,35 to 44,1
3714,2019,2,2019 Q2,Ikara,Male,35 to 44,2
3715,2019,2,2019 Q2,Ikara,Female,35 to 44,3
3716,2019,3,2019 Q3,Ikara,Male,35 to 44,2
3717,2019,3,2019 Q3,Ikara,Female,35 to 44,1
3718,2019,4,2019 Q4,Ikara,Male,35 to 44,3
3719,2019,4,2019 Q4,Ikara,Female,35 to 44,2
3720,2019,1,2019 Q1,Jaba,Male,35 to 44,5
3721,2019,1,2019 Q1,Jaba,Female,35 to 44,2
3722,2019,2,2019 Q2,Jaba,Male,35 to 44,4
3723,2019,2,2019 Q2,Jaba,Female,35 to 44,3
3724,2019,3,2019 Q3,Jaba,Male,35 to 44,5
3725,2019,3,2019 Q3,Jaba,Female,35 to 44,2
3726,2019,4,2019 Q4,Jaba,Male,35 to 44,3
3727,2019,4,2019 Q4,Jaba,Female,35 to 44,1
3728,2019,1,2019 Q1,Jema'a,Male,35 to 44,8
3729,2019,1,2019 Q1,Jema'a,Female,35 to 44,2
3730,2019,2,2019 Q2,Jema'a,Male,35 to 44,8
3731,2019,2,2019 Q2,Jema'a,Female,35 to 44,2
3732,2019,3,2019 Q3,Jema'a,Male,35 to 44,4
3733,2019,3,2019 Q3,Jema'a,Female,35 to 44,0
3734,2019,4,2019 Q4,Jema'a,Male,35 to 44,10
3735,2019,4,2019 Q4,Jema'a,Female,35 to 44,3
3736,2019,1,2019 Q1,Kachia,Male,35 to 44,7
3737,2019,1,2019 Q1,Kachia,Female,35 to 44,6
3738,2019,2,2019 Q2,Kachia,Male,35 to 44,9
3739,2019,2,2019 Q2,Kachia,Female,35 to 44,7
3740,2019,3,2019 Q3,Kachia,Male,35 to 44,11
3741,2019,3,2019 Q3,Kachia,Female,35 to 44,9
3742,2019,4,2019 Q4,Kachia,Male,35 to 44,14
3743,2019,4,2019 Q4,Kachia,Female,35 to 44,8
3744,2019,1,2019 Q1,Kaduna North,Male,35 to 44,27
3745,2019,1,2019 Q1,Kaduna North,Female,35 to 44,10
3746,2019,2,2019 Q2,Kaduna North,Male,35 to 44,18
3747,2019,2,2019 Q2,Kaduna North,Female,35 to 44,14
3748,2019,3,2019 Q3,Kaduna North,Male,35 to 44,14
3749,2019,3,2019 Q3,Kaduna North,Female,35 to 44,12
3750,2019,4,2019 Q4,Kaduna North,Male,35 to 44,22
3751,2019,4,2019 Q4,Kaduna North,Female,35 to 44,19
3752,2019,1,2019 Q1,Kaduna South,Male,35 to 44,21
3753,2019,1,2019 Q1,Kaduna South,Female,35 to 44,11
3754,2019,2,2019 Q2,Kaduna South,Male,35 to 44,30
3755,2019,2,2019 Q2,Kaduna South,Female,35 to 44,9
3756,2019,3,2019 Q3,Kaduna South,Male,35 to 44,42
3757,2019,3,2019 Q3,Kaduna South,Female,35 to 44,12
3758,2019,4,2019 Q4,Kaduna South,Male,35 to 44,38
3759,2019,4,2019 Q4,Kaduna South,Female,35 to 44,8
3760,2019,1,2019 Q1,Kagarko,Male,35 to 44,4
3761,2019,1,2019 Q1,Kagarko,Female,35 to 44,2
3762,2019,2,2019 Q2,Kagarko,Male,35 to 44,4
3763,2019,2,2019 Q2,Kagarko,Female,35 to 44,1
3764,2019,3,2019 Q3,Kagarko,Male,35 to 44,1
3765,2019,3,2019 Q3,Kagarko,Female,35 to 44,1
3766,2019,4,2019 Q4,Kagarko,Male,35 to 44,1
3767,2019,4,2019 Q4,Kagarko,Female,35 to 44,2
3768,2019,1,2019 Q1,Kajuru,Male,35 to 44,0
3769,2019,1,2019 Q1,Kajuru,Female,35 to 44,1
3770,2019,2,2019 Q2,Kajuru,Male,35 to 44,6
3771,2019,2,2019 Q2,Kajuru,Female,35 to 44,1
3772,2019,3,2019 Q3,Kajuru,Male,35 to 44,4
3773,2019,3,2019 Q3,Kajuru,Female,35 to 44,0
3774,2019,4,2019 Q4,Kajuru,Male,35 to 44,3
3775,2019,4,2019 Q4,Kajuru,Female,35 to 44,1
3776,2019,1,2019 Q1,Kaura,Male,35 to 44,6
3777,2019,1,2019 Q1,Kaura,Female,35 to 44,4
3778,2019,2,2019 Q2,Kaura,Male,35 to 44,6
3779,2019,2,2019 Q2,Kaura,Female,35 to 44,0
3780,2019,3,2019 Q3,Kaura,Male,35 to 44,4
3781,2019,3,2019 Q3,Kaura,Female,35 to 44,1
3782,2019,4,2019 Q4,Kaura,Male,35 to 44,6
3783,2019,4,2019 Q4,Kaura,Female,35 to 44,2
3784,2019,1,2019 Q1,Kauru,Male,35 to 44,3
3785,2019,1,2019 Q1,Kauru,Female,35 to 44,0
3786,2019,2,2019 Q2,Kauru,Male,35 to 44,0
3787,2019,2,2019 Q2,Kauru,Female,35 to 44,0
3788,2019,3,2019 Q3,Kauru,Male,35 to 44,3
3789,2019,3,2019 Q3,Kauru,Female,35 to 44,1
3790,2019,4,2019 Q4,Kauru,Male,35 to 44,6
3791,2019,4,2019 Q4,Kauru,Female,35 to 44,0
3792,2019,1,2019 Q1,Kubau,Male,35 to 44,5
3793,2019,1,2019 Q1,Kubau,Female,35 to 44,1
3794,2019,2,2019 Q2,Kubau,Male,35 to 44,1
3795,2019,2,2019 Q2,Kubau,Female,35 to 44,1
3796,2019,3,2019 Q3,Kubau,Male,35 to 44,4
3797,2019,3,2019 Q3,Kubau,Female,35 to 44,2
3798,2019,4,2019 Q4,Kubau,Male,35 to 44,4
3799,2019,4,2019 Q4,Kubau,Female,35 to 44,4
3800,2019,1,2019 Q1,Kudan,Male,35 to 44,2
3801,2019,1,2019 Q1,Kudan,Female,35 to 44,1
3802,2019,2,2019 Q2,Kudan,Male,35 to 44,1
3803,2019,2,2019 Q2,Kudan,Female,35 to 44,0
3804,2019,3,2019 Q3,Kudan,Male,35 to 44,2
3805,2019,3,2019 Q3,Kudan,Female,35 to 44,0
3806,2019,4,2019 Q4,Kudan,Male,35 to 44,0
3807,2019,4,2019 Q4,Kudan,Female,35 to 44,5
3808,2019,1,2019 Q1,Lere,Male,35 to 44,7
3809,2019,1,2019 Q1,Lere,Female,35 to 44,1
3810,2019,2,2019 Q2,Lere,Male,35 to 44,2
3811,2019,2,2019 Q2,Lere,Female,35 to 44,3
3812,2019,3,2019 Q3,Lere,Male,35 to 44,6
3813,2019,3,2019 Q3,Lere,Female,35 to 44,0
3814,2019,4,2019 Q4,Lere,Male,35 to 44,7
3815,2019,4,2019 Q4,Lere,Female,35 to 44,2
3816,2019,1,2019 Q1,Markafi,Male,35 to 44,1
3817,2019,1,2019 Q1,Markafi,Female,35 to 44,1
3818,2019,2,2019 Q2,Markafi,Male,35 to 44,4
3819,2019,2,2019 Q2,Markafi,Female,35 to 44,1
3820,2019,3,2019 Q3,Markafi,Male,35 to 44,2
3821,2019,3,2019 Q3,Markafi,Female,35 to 44,2
3822,2019,4,2019 Q4,Markafi,Male,35 to 44,6
3823,2019,4,2019 Q4,Markafi,Female,35 to 44,2
3824,2019,1,2019 Q1,Sabon-Gari,Male,35 to 44,2
3825,2019,1,2019 Q1,Sabon-Gari,Female,35 to 44,3
3826,2019,2,2019 Q2,Sabon-Gari,Male,35 to 44,4
3827,2019,2,2019 Q2,Sabon-Gari,Female,35 to 44,0
3828,2019,3,2019 Q3,Sabon-Gari,Male,35 to 44,10
3829,2019,3,2019 Q3,Sabon-Gari,Female,35 to 44,4
3830,2019,4,2019 Q4,Sabon-Gari,Male,35 to 44,13
3831,2019,4,2019 Q4,Sabon-Gari,Female,35 to 44,4
3832,2019,1,2019 Q1,Sanga,Male,35 to 44,5
3833,2019,1,2019 Q1,Sanga,Female,35 to 44,1
3834,2019,2,2019 Q2,Sanga,Male,35 to 44,5
3835,2019,2,2019 Q2,Sanga,Female,35 to 44,4
3836,2019,3,2019 Q3,Sanga,Male,35 to 44,9
3837,2019,3,2019 Q3,Sanga,Female,35 to 44,4
3838,2019,4,2019 Q4,Sanga,Male,35 to 44,3
3839,2019,4,2019 Q4,Sanga,Female,35 to 44,3
3840,2019,1,2019 Q1,Soba,Male,35 to 44,2
3841,2019,1,2019 Q1,Soba,Female,35 to 44,0
3842,2019,2,2019 Q2,Soba,Male,35 to 44,3
3843,2019,2,2019 Q2,Soba,Female,35 to 44,1
3844,2019,3,2019 Q3,Soba,Male,35 to 44,3
3845,2019,3,2019 Q3,Soba,Female,35 to 44,0
3846,2019,4,2019 Q4,Soba,Male,35 to 44,0
3847,2019,4,2019 Q4,Soba,Female,35 to 44,2
3848,2019,1,2019 Q1,Zango-Kataf,Male,35 to 44,6
3849,2019,1,2019 Q1,Zango-Kataf,Female,35 to 44,0
3850,2019,2,2019 Q2,Zango-Kataf,Male,35 to 44,7
3851,2019,2,2019 Q2,Zango-Kataf,Female,35 to 44,1
3852,2019,3,2019 Q3,Zango-Kataf,Male,35 to 44,4
3853,2019,3,2019 Q3,Zango-Kataf,Female,35 to 44,0
3854,2019,4,2019 Q4,Zango-Kataf,Male,35 to 44,6
3855,2019,4,2019 Q4,Zango-Kataf,Female,35 to 44,1
3856,2019,1,2019 Q1,Zaria,Male,35 to 44,15
3857,2019,1,2019 Q1,Zaria,Female,35 to 44,7
3858,2019,2,2019 Q2,Zaria,Male,35 to 44,15
3859,2019,2,2019 Q2,Zaria,Female,35 to 44,4
3860,2019,3,2019 Q3,Zaria,Male,35 to 44,17
3861,2019,3,2019 Q3,Zaria,Female,35 to 44,10
3862,2019,4,2019 Q4,Zaria,Male,35 to 44,16
3863,2019,4,2019 Q4,Zaria,Female,35 to 44,7
3864,2020,1,2020 Q1,Birnin-Gwari,Male,35 to 44,4
3865,2020,1,2020 Q1,Birnin-Gwari,Female,35 to 44,1
3866,2020,2,2020 Q2,Birnin-Gwari,Male,35 to 44,4
3867,2020,2,2020 Q2,Birnin-Gwari,Female,35 to 44,1
3868,2020,3,2020 Q3,Birnin-Gwari,Male,35 to 44,0
3869,2020,3,2020 Q3,Birnin-Gwari,Female,35 to 44,5
3870,2020,4,2020 Q4,Birnin-Gwari,Male,35 to 44,4
3871,2020,4,2020 Q4,Birnin-Gwari,Female,35 to 44,4
3872,2020,1,2020 Q1,Chikun,Male,35 to 44,19
3873,2020,1,2020 Q1,Chikun,Female,35 to 44,6
3874,2020,2,2020 Q2,Chikun,Male,35 to 44,17
3875,2020,2,2020 Q2,Chikun,Female,35 to 44,2
3876,2020,3,2020 Q3,Chikun,Male,35 to 44,13
3877,2020,3,2020 Q3,Chikun,Female,35 to 44,5
3878,2020,4,2020 Q4,Chikun,Male,35 to 44,16
3879,2020,4,2020 Q4,Chikun,Female,35 to 44,2
3880,2020,1,2020 Q1,Giwa,Male,35 to 44,2
3881,2020,1,2020 Q1,Giwa,Female,35 to 44,5
3882,2020,2,2020 Q2,Giwa,Male,35 to 44,2
3883,2020,2,2020 Q2,Giwa,Female,35 to 44,1
3884,2020,3,2020 Q3,Giwa,Male,35 to 44,3
3885,2020,3,2020 Q3,Giwa,Female,35 to 44,2
3886,2020,4,2020 Q4,Giwa,Male,35 to 44,5
3887,2020,4,2020 Q4,Giwa,Female,35 to 44,4
3888,2020,1,2020 Q1,Igabi,Male,35 to 44,7
3889,2020,1,2020 Q1,Igabi,Female,35 to 44,3
3890,2020,2,2020 Q2,Igabi,Male,35 to 44,4
3891,2020,2,2020 Q2,Igabi,Female,35 to 44,3
3892,2020,3,2020 Q3,Igabi,Male,35 to 44,12
3893,2020,3,2020 Q3,Igabi,Female,35 to 44,4
3894,2020,4,2020 Q4,Igabi,Male,35 to 44,7
3895,2020,4,2020 Q4,Igabi,Female,35 to 44,10
3896,2020,1,2020 Q1,Ikara,Male,35 to 44,3
3897,2020,1,2020 Q1,Ikara,Female,35 to 44,0
3898,2020,2,2020 Q2,Ikara,Male,35 to 44,4
3899,2020,2,2020 Q2,Ikara,Female,35 to 44,1
3900,2020,3,2020 Q3,Ikara,Male,35 to 44,2
3901,2020,3,2020 Q3,Ikara,Female,35 to 44,1
3902,2020,4,2020 Q4,Ikara,Male,35 to 44,6
3903,2020,4,2020 Q4,Ikara,Female,35 to 44,1
3904,2020,1,2020 Q1,Jaba,Male,35 to 44,3
3905,2020,1,2020 Q1,Jaba,Female,35 to 44,0
3906,2020,2,2020 Q2,Jaba,Male,35 to 44,1
3907,2020,2,2020 Q2,Jaba,Female,35 to 44,1
3908,2020,3,2020 Q3,Jaba,Male,35 to 44,1
3909,2020,3,2020 Q3,Jaba,Female,35 to 44,0
3910,2020,4,2020 Q4,Jaba,Male,35 to 44,6
3911,2020,4,2020 Q4,Jaba,Female,35 to 44,1
3912,2020,1,2020 Q1,Jema'a,Male,35 to 44,7
3913,2020,1,2020 Q1,Jema'a,Female,35 to 44,2
3914,2020,2,2020 Q2,Jema'a,Male,35 to 44,7
3915,2020,2,2020 Q2,Jema'a,Female,35 to 44,3
3916,2020,3,2020 Q3,Jema'a,Male,35 to 44,10
3917,2020,3,2020 Q3,Jema'a,Female,35 to 44,2
3918,2020,4,2020 Q4,Jema'a,Male,35 to 44,11
3919,2020,4,2020 Q4,Jema'a,Female,35 to 44,9
3920,2020,1,2020 Q1,Kachia,Male,35 to 44,20
3921,2020,1,2020 Q1,Kachia,Female,35 to 44,17
3922,2020,2,2020 Q2,Kachia,Male,35 to 44,19
3923,2020,2,2020 Q2,Kachia,Female,35 to 44,14
3924,2020,3,2020 Q3,Kachia,Male,35 to 44,26
3925,2020,3,2020 Q3,Kachia,Female,35 to 44,16
3926,2020,4,2020 Q4,Kachia,Male,35 to 44,20
3927,2020,4,2020 Q4,Kachia,Female,35 to 44,28
3928,2020,1,2020 Q1,Kaduna North,Male,35 to 44,17
3929,2020,1,2020 Q1,Kaduna North,Female,35 to 44,10
3930,2020,2,2020 Q2,Kaduna North,Male,35 to 44,16
3931,2020,2,2020 Q2,Kaduna North,Female,35 to 44,17
3932,2020,3,2020 Q3,Kaduna North,Male,35 to 44,43
3933,2020,3,2020 Q3,Kaduna North,Female,35 to 44,22
3934,2020,4,2020 Q4,Kaduna North,Male,35 to 44,44
3935,2020,4,2020 Q4,Kaduna North,Female,35 to 44,15
3936,2020,1,2020 Q1,Kaduna South,Male,35 to 44,35
3937,2020,1,2020 Q1,Kaduna South,Female,35 to 44,8
3938,2020,2,2020 Q2,Kaduna South,Male,35 to 44,23
3939,2020,2,2020 Q2,Kaduna South,Female,35 to 44,11
3940,2020,3,2020 Q3,Kaduna South,Male,35 to 44,25
3941,2020,3,2020 Q3,Kaduna South,Female,35 to 44,11
3942,2020,4,2020 Q4,Kaduna South,Male,35 to 44,28
3943,2020,4,2020 Q4,Kaduna South,Female,35 to 44,15
3944,2020,1,2020 Q1,Kagarko,Male,35 to 44,2
3945,2020,1,2020 Q1,Kagarko,Female,35 to 44,1
3946,2020,2,2020 Q2,Kagarko,Male,35 to 44,3
3947,2020,2,2020 Q2,Kagarko,Female,35 to 44,2
3948,2020,3,2020 Q3,Kagarko,Male,35 to 44,0
3949,2020,3,2020 Q3,Kagarko,Female,35 to 44,1
3950,2020,4,2020 Q4,Kagarko,Male,35 to 44,3
3951,2020,4,2020 Q4,Kagarko,Female,35 to 44,1
3952,2020,1,2020 Q1,Kajuru,Male,35 to 44,2
3953,2020,1,2020 Q1,Kajuru,Female,35 to 44,2
3954,2020,2,2020 Q2,Kajuru,Male,35 to 44,3
